,x,y,change
57575,-66.22767059999998,18.45697267,-4.399679500000001
58000,-66.22757590303029,18.46372267,-5.840370333333329
58001,-66.22757590303029,18.46363267,-7.212039666666666
58002,-66.22757590303029,18.46354267,-7.435825000000001
58003,-66.22757590303029,18.46345267,-6.971001333333337
58004,-66.22757590303029,18.46336267,-6.614919666666669
58005,-66.22757590303029,18.46327267,-5.991806999999998
58006,-66.22757590303029,18.46318267,-4.342680666666666
58007,-66.22757590303029,18.46309267,-4.6449748333333325
58008,-66.22757590303029,18.46300267,-6.7999430000000025
58009,-66.22757590303029,18.46291267,-9.432547833333334
58010,-66.22757590303029,18.46282267,-8.1836205
58011,-66.22757590303029,18.46273267,-5.641304999999999
58012,-66.22757590303029,18.46264267,-3.922353666666666
58013,-66.22757590303029,18.46255267,-3.554108000000003
58014,-66.22757590303029,18.46246267,-3.791983166666668
58015,-66.22757590303029,18.46237267,-4.292356999999999
58016,-66.22757590303029,18.46228267,-4.831104666666668
58017,-66.22757590303029,18.46219267,-4.709992666666668
58018,-66.22757590303029,18.46210267,-3.6861250000000005
58019,-66.22757590303029,18.46201267,-3.0672993333333345
58020,-66.22757590303029,18.46192267,-3.019441666666669
58021,-66.22757590303029,18.46183267,-5.363568666666666
58022,-66.22757590303029,18.46174267,-6.563612833333334
58023,-66.22757590303029,18.46165267,-6.080507166666667
58024,-66.22757590303029,18.46156267,-4.9623305
58025,-66.22757590303029,18.46147267,-3.486827166666668
58026,-66.22757590303029,18.46138267,-4.0220648333333315
58027,-66.22757590303029,18.46129267,-5.1303486666666664
58028,-66.22757590303029,18.46120267,-6.413858833333336
58029,-66.22757590303029,18.46111267,-7.1601815
58030,-66.22757590303029,18.46102267,-7.914883666666668
58031,-66.22757590303029,18.46093267,-7.6879951666666635
58032,-66.22757590303029,18.46084267,-7.30797733333333
58033,-66.22757590303029,18.46075267,-6.796093666666668
58034,-66.22757590303029,18.46066267,-6.647728833333332
58035,-66.22757590303029,18.46057267,-7.202267833333334
58036,-66.22757590303029,18.46048267,-7.672442666666672
58037,-66.22757590303029,18.46039267,-6.994259166666666
58038,-66.22757590303029,18.46030267,-7.133801666666667
58039,-66.22757590303029,18.46021267,-6.300650166666667
58040,-66.22757590303029,18.46012267,-7.549967666666664
58041,-66.22757590303029,18.46003267,-7.513613833333334
58042,-66.22757590303029,18.45994267,-6.622956666666665
58043,-66.22757590303029,18.45985267,-8.102391833333332
58044,-66.22757590303029,18.45976267,-8.211619166666669
58045,-66.22757590303029,18.45967267,-7.661260333333331
58046,-66.22757590303029,18.45958267,-7.402213166666668
58047,-66.22757590303029,18.45949267,-7.1664975
58048,-66.22757590303029,18.45940267,-6.724391166666669
58049,-66.22757590303029,18.45931267,-6.461317833333334
58050,-66.22757590303029,18.45922267,-6.8235735
58051,-66.22757590303029,18.45913267,-8.839581500000001
58052,-66.22757590303029,18.45904267,-8.967521
58053,-66.22757590303029,18.45895267,-7.684244833333331
58054,-66.22757590303029,18.45886267,-6.4351825
58055,-66.22757590303029,18.45877267,-6.02309983333333
58056,-66.22757590303029,18.45868267,-7.204652666666668
58057,-66.22757590303029,18.45859267,-6.578157000000001
58058,-66.22757590303029,18.45850267,-4.303454666666667
58059,-66.22757590303029,18.45841267,-2.601002999999995
58060,-66.22757590303029,18.45832267,-2.588618499999999
58063,-66.22757590303029,18.45805267,-2.946642999999998
58064,-66.22757590303029,18.45796267,-4.223615166666665
58065,-66.22757590303029,18.45787267,-3.3353668333333353
58066,-66.22757590303029,18.45778267,-2.042899000000002
58067,-66.22757590303029,18.45769267,-1.3846636666666647
58070,-66.22757590303029,18.45742267,-2.2456923333333343
58071,-66.22757590303029,18.45733267,-1.7423436666666667
58072,-66.22757590303029,18.45724267,-2.8338361666666714
58073,-66.22757590303029,18.45715267,-3.6774603333333324
58074,-66.22757590303029,18.45706267,-3.845949666666666
58500,-66.22748120606059,18.46372267,-3.9593031666666683
58501,-66.22748120606059,18.46363267,-5.686419000000001
58502,-66.22748120606059,18.46354267,-6.937773333333336
58503,-66.22748120606059,18.46345267,-6.060799999999997
58504,-66.22748120606059,18.46336267,-5.964097166666669
58505,-66.22748120606059,18.46327267,-6.335203666666665
58506,-66.22748120606059,18.46318267,-5.918981166666665
58507,-66.22748120606059,18.46309267,-6.3833638333333305
58508,-66.22748120606059,18.46300267,-7.333309666666665
58509,-66.22748120606059,18.46291267,-7.995768166666668
58510,-66.22748120606059,18.46282267,-7.951094833333336
58511,-66.22748120606059,18.46273267,-7.193944333333338
58512,-66.22748120606059,18.46264267,-5.669070666666666
58513,-66.22748120606059,18.46255267,-4.223296333333334
58514,-66.22748120606059,18.46246267,-4.719832499999995
58515,-66.22748120606059,18.46237267,-5.287203000000002
58516,-66.22748120606059,18.46228267,-5.552686333333334
58517,-66.22748120606059,18.46219267,-4.329143500000001
58518,-66.22748120606059,18.46210267,-3.4555896666666683
58519,-66.22748120606059,18.46201267,-3.109721499999999
58520,-66.22748120606059,18.46192267,-4.418459666666664
58521,-66.22748120606059,18.46183267,-4.862848
58522,-66.22748120606059,18.46174267,-5.3437503333333325
58523,-66.22748120606059,18.46165267,-5.306704666666668
58524,-66.22748120606059,18.46156267,-5.454573500000002
58525,-66.22748120606059,18.46147267,-4.668204333333339
58527,-66.22748120606059,18.46129267,-4.6256286666666675
58528,-66.22748120606059,18.46120267,-6.060054000000001
58529,-66.22748120606059,18.46111267,-7.683460333333329
58530,-66.22748120606059,18.46102267,-8.959804500000004
58531,-66.22748120606059,18.46093267,-9.19262683333333
58532,-66.22748120606059,18.46084267,-8.943795333333334
58533,-66.22748120606059,18.46075267,-7.876100333333332
58534,-66.22748120606059,18.46066267,-6.988430500000003
58535,-66.22748120606059,18.46057267,-8.982947166666664
58536,-66.22748120606059,18.46048267,-10.030325166666664
58537,-66.22748120606059,18.46039267,-7.26301216666667
58538,-66.22748120606059,18.46030267,-7.251041166666663
58539,-66.22748120606059,18.46021267,-6.741895333333336
58540,-66.22748120606059,18.46012267,-8.029530333333335
58541,-66.22748120606059,18.46003267,-8.315999333333332
58542,-66.22748120606059,18.45994267,-8.499562666666666
58543,-66.22748120606059,18.45985267,-7.549756833333332
58544,-66.22748120606059,18.45976267,-8.607715166666667
58545,-66.22748120606059,18.45967267,-8.469267166666667
58546,-66.22748120606059,18.45958267,-7.00344616666667
58547,-66.22748120606059,18.45949267,-5.813983166666667
58548,-66.22748120606059,18.45940267,-4.902556333333333
58549,-66.22748120606059,18.45931267,-6.367480999999998
58550,-66.22748120606059,18.45922267,-7.835021666666666
58551,-66.22748120606059,18.45913267,-7.496141500000004
58552,-66.22748120606059,18.45904267,-6.732291166666666
58553,-66.22748120606059,18.45895267,-4.698761333333334
58554,-66.22748120606059,18.45886267,-4.473550666666668
58555,-66.22748120606059,18.45877267,-5.037170166666666
58556,-66.22748120606059,18.45868267,-4.195555333333335
58557,-66.22748120606059,18.45859267,-3.5268431666666658
58560,-66.22748120606059,18.45832267,-2.227043833333333
58563,-66.22748120606059,18.45805267,-1.5508538333333313
58564,-66.22748120606059,18.45796267,-3.187274500000001
58565,-66.22748120606059,18.45787267,-2.301100166666668
58566,-66.22748120606059,18.45778267,-1.195807333333331
58572,-66.22748120606059,18.45724267,-2.1245310000000046
58573,-66.22748120606059,18.45715267,-3.2311221666666654
58574,-66.22748120606059,18.45706267,-3.9179575
59000,-66.22738650909089,18.46372267,-3.208323666666665
59001,-66.22738650909089,18.46363267,-3.885595333333331
59002,-66.22738650909089,18.46354267,-6.077447499999998
59003,-66.22738650909089,18.46345267,-6.258365000000001
59004,-66.22738650909089,18.46336267,-5.615054499999996
59005,-66.22738650909089,18.46327267,-5.947892166666669
59006,-66.22738650909089,18.46318267,-6.419702333333333
59007,-66.22738650909089,18.46309267,-7.477717333333334
59008,-66.22738650909089,18.46300267,-6.852312000000001
59009,-66.22738650909089,18.46291267,-5.310950500000001
59010,-66.22738650909089,18.46282267,-6.2184155000000025
59011,-66.22738650909089,18.46273267,-7.444928333333333
59012,-66.22738650909089,18.46264267,-7.251105499999998
59013,-66.22738650909089,18.46255267,-6.4133618333333295
59014,-66.22738650909089,18.46246267,-6.349603500000001
59015,-66.22738650909089,18.46237267,-6.017012999999999
59016,-66.22738650909089,18.46228267,-6.027475000000003
59017,-66.22738650909089,18.46219267,-3.7769406666666683
59018,-66.22738650909089,18.46210267,-3.7007908333333326
59019,-66.22738650909089,18.46201267,-2.4481921666666686
59020,-66.22738650909089,18.46192267,-3.0165561666666676
59021,-66.22738650909089,18.46183267,-4.087807333333338
59022,-66.22738650909089,18.46174267,-4.070831333333331
59023,-66.22738650909089,18.46165267,-4.827817
59024,-66.22738650909089,18.46156267,-5.7694598333333325
59025,-66.22738650909089,18.46147267,-5.713166833333332
59026,-66.22738650909089,18.46138267,-5.500987500000001
59027,-66.22738650909089,18.46129267,-5.694026000000001
59028,-66.22738650909089,18.46120267,-6.574816666666667
59029,-66.22738650909089,18.46111267,-7.881994833333335
59030,-66.22738650909089,18.46102267,-9.403354
59031,-66.22738650909089,18.46093267,-9.320283833333333
59032,-66.22738650909089,18.46084267,-8.442474166666665
59033,-66.22738650909089,18.46075267,-7.199949166666668
59034,-66.22738650909089,18.46066267,-7.091093166666665
59035,-66.22738650909089,18.46057267,-9.761318166666666
59036,-66.22738650909089,18.46048267,-11.733993500000002
59037,-66.22738650909089,18.46039267,-9.142998666666667
59038,-66.22738650909089,18.46030267,-7.236169
59039,-66.22738650909089,18.46021267,-6.864530833333333
59040,-66.22738650909089,18.46012267,-7.796074333333335
59041,-66.22738650909089,18.46003267,-8.536720666666666
59042,-66.22738650909089,18.45994267,-9.346266499999999
59043,-66.22738650909089,18.45985267,-8.864990999999998
59044,-66.22738650909089,18.45976267,-9.422198999999997
59045,-66.22738650909089,18.45967267,-10.406154666666671
59046,-66.22738650909089,18.45958267,-9.237485
59047,-66.22738650909089,18.45949267,-8.508526333333336
59048,-66.22738650909089,18.45940267,-7.357666000000002
59049,-66.22738650909089,18.45931267,-6.366554666666669
59050,-66.22738650909089,18.45922267,-6.360349333333332
59051,-66.22738650909089,18.45913267,-5.221198000000001
59053,-66.22738650909089,18.45895267,-3.5478538333333347
59054,-66.22738650909089,18.45886267,-3.3546964999999993
59055,-66.22738650909089,18.45877267,-3.0233798333333333
59063,-66.22738650909089,18.45805267,-2.1385976666666693
59064,-66.22738650909089,18.45796267,-3.3804771666666653
59065,-66.22738650909089,18.45787267,-3.379366000000001
59066,-66.22738650909089,18.45778267,-2.6325090000000024
59071,-66.22738650909089,18.45733267,-2.5724663333333346
59072,-66.22738650909089,18.45724267,-2.184707999999997
59073,-66.22738650909089,18.45715267,-3.0269968333333317
59074,-66.22738650909089,18.45706267,-4.734350833333334
59075,-66.22738650909089,18.45697267,-6.90980816666667
59500,-66.2272918121212,18.46372267,-3.691913666666668
59501,-66.2272918121212,18.46363267,-4.351388000000004
59502,-66.2272918121212,18.46354267,-5.618192333333333
59503,-66.2272918121212,18.46345267,-6.64138216666667
59504,-66.2272918121212,18.46336267,-6.37890616666667
59505,-66.2272918121212,18.46327267,-6.612670833333333
59506,-66.2272918121212,18.46318267,-6.61282533333333
59507,-66.2272918121212,18.46309267,-7.674599833333328
59508,-66.2272918121212,18.46300267,-6.973195833333335
59509,-66.2272918121212,18.46291267,-4.438894666666666
59510,-66.2272918121212,18.46282267,-4.989323000000002
59511,-66.2272918121212,18.46273267,-5.718158833333337
59512,-66.2272918121212,18.46264267,-6.851310333333334
59513,-66.2272918121212,18.46255267,-7.086375333333333
59514,-66.2272918121212,18.46246267,-7.640734833333333
59515,-66.2272918121212,18.46237267,-6.1495265
59516,-66.2272918121212,18.46228267,-4.4214698333333295
59517,-66.2272918121212,18.46219267,-4.247004833333332
59518,-66.2272918121212,18.46210267,-4.240722833333333
59519,-66.2272918121212,18.46201267,-3.3066851666666643
59520,-66.2272918121212,18.46192267,-3.462409333333337
59521,-66.2272918121212,18.46183267,-3.9202864999999996
59522,-66.2272918121212,18.46174267,-4.427956999999999
59523,-66.2272918121212,18.46165267,-5.434493999999997
59524,-66.2272918121212,18.46156267,-5.851838499999996
59525,-66.2272918121212,18.46147267,-6.0540383333333345
59526,-66.2272918121212,18.46138267,-6.656012500000003
59527,-66.2272918121212,18.46129267,-6.4087138333333336
59528,-66.2272918121212,18.46120267,-7.4502973333333316
59529,-66.2272918121212,18.46111267,-8.757268666666667
59530,-66.2272918121212,18.46102267,-9.135038833333335
59531,-66.2272918121212,18.46093267,-8.336367166666669
59532,-66.2272918121212,18.46084267,-7.522326666666668
59533,-66.2272918121212,18.46075267,-6.66048
59534,-66.2272918121212,18.46066267,-7.913111333333333
59535,-66.2272918121212,18.46057267,-11.128056666666664
59536,-66.2272918121212,18.46048267,-12.646418333333335
59537,-66.2272918121212,18.46039267,-9.833813833333332
59538,-66.2272918121212,18.46030267,-8.345114166666669
59539,-66.2272918121212,18.46021267,-7.851122333333333
59540,-66.2272918121212,18.46012267,-7.845336166666669
59541,-66.2272918121212,18.46003267,-7.733210999999999
59542,-66.2272918121212,18.45994267,-8.224926666666668
59543,-66.2272918121212,18.45985267,-9.442407999999999
59544,-66.2272918121212,18.45976267,-9.598064500000001
59545,-66.2272918121212,18.45967267,-10.514338000000002
59546,-66.2272918121212,18.45958267,-9.127711333333338
59547,-66.2272918121212,18.45949267,-8.350167500000001
59548,-66.2272918121212,18.45940267,-7.384807333333335
59549,-66.2272918121212,18.45931267,-5.470699833333338
59550,-66.2272918121212,18.45922267,-3.9628136666666656
59551,-66.2272918121212,18.45913267,-3.8708911666666665
59554,-66.2272918121212,18.45886267,-3.935620333333336
59555,-66.2272918121212,18.45877267,-4.528246666666668
59556,-66.2272918121212,18.45868267,-3.702786166666666
59564,-66.2272918121212,18.45796267,-2.4929761666666685
59565,-66.2272918121212,18.45787267,-3.355013000000003
59566,-66.2272918121212,18.45778267,-3.092923333333335
59567,-66.2272918121212,18.45769267,-2.3122683333333356
59568,-66.2272918121212,18.45760267,-1.8520138333333342
59571,-66.2272918121212,18.45733267,-4.2370381666666646
59572,-66.2272918121212,18.45724267,-3.8771103333333343
59573,-66.2272918121212,18.45715267,-3.6992028333333344
59574,-66.2272918121212,18.45706267,-4.789385833333334
59575,-66.2272918121212,18.45697267,-6.21735216666667
60000,-66.2271971151515,18.46372267,-4.022042499999998
60001,-66.2271971151515,18.46363267,-4.652443666666667
60002,-66.2271971151515,18.46354267,-5.747244166666668
60003,-66.2271971151515,18.46345267,-5.8685469999999995
60004,-66.2271971151515,18.46336267,-5.676743666666663
60005,-66.2271971151515,18.46327267,-5.575840500000002
60006,-66.2271971151515,18.46318267,-5.276195833333329
60007,-66.2271971151515,18.46309267,-6.022481500000001
60008,-66.2271971151515,18.46300267,-6.389529500000002
60009,-66.2271971151515,18.46291267,-4.669538666666668
60010,-66.2271971151515,18.46282267,-3.8133208333333357
60011,-66.2271971151515,18.46273267,-4.301711833333332
60012,-66.2271971151515,18.46264267,-6.088085500000002
60013,-66.2271971151515,18.46255267,-6.710560166666667
60014,-66.2271971151515,18.46246267,-7.0192483333333335
60015,-66.2271971151515,18.46237267,-7.050015333333334
60016,-66.2271971151515,18.46228267,-5.480260499999996
60017,-66.2271971151515,18.46219267,-4.842625166666664
60018,-66.2271971151515,18.46210267,-4.462758166666671
60019,-66.2271971151515,18.46201267,-4.098307500000001
60020,-66.2271971151515,18.46192267,-4.117049333333334
60021,-66.2271971151515,18.46183267,-4.599481833333332
60022,-66.2271971151515,18.46174267,-5.612600666666669
60023,-66.2271971151515,18.46165267,-6.037982166666666
60024,-66.2271971151515,18.46156267,-5.541180666666666
60025,-66.2271971151515,18.46147267,-5.085004833333333
60026,-66.2271971151515,18.46138267,-5.665714000000001
60027,-66.2271971151515,18.46129267,-5.892517999999999
60028,-66.2271971151515,18.46120267,-6.4202021666666695
60029,-66.2271971151515,18.46111267,-7.894509166666667
60030,-66.2271971151515,18.46102267,-8.184714999999999
60031,-66.2271971151515,18.46093267,-7.2409116666666655
60032,-66.2271971151515,18.46084267,-6.11720583333333
60033,-66.2271971151515,18.46075267,-6.2078655000000005
60034,-66.2271971151515,18.46066267,-9.222444166666666
60035,-66.2271971151515,18.46057267,-11.907845333333333
60036,-66.2271971151515,18.46048267,-11.595763333333334
60037,-66.2271971151515,18.46039267,-9.838945333333331
60038,-66.2271971151515,18.46030267,-9.041135999999998
60039,-66.2271971151515,18.46021267,-9.700724999999995
60040,-66.2271971151515,18.46012267,-9.147295500000002
60041,-66.2271971151515,18.46003267,-7.926241333333337
60042,-66.2271971151515,18.45994267,-7.4324230000000036
60043,-66.2271971151515,18.45985267,-7.975910999999996
60044,-66.2271971151515,18.45976267,-8.543356666666664
60045,-66.2271971151515,18.45967267,-8.519228666666667
60046,-66.2271971151515,18.45958267,-6.234741666666668
60047,-66.2271971151515,18.45949267,-5.809012333333332
60048,-66.2271971151515,18.45940267,-6.774751000000002
60049,-66.2271971151515,18.45931267,-3.6956038333333296
60050,-66.2271971151515,18.45922267,-3.362623000000003
60051,-66.2271971151515,18.45913267,-2.5616581666666676
60052,-66.2271971151515,18.45904267,-2.716395000000002
60053,-66.2271971151515,18.45895267,-3.124993333333336
60054,-66.2271971151515,18.45886267,-4.740015000000003
60055,-66.2271971151515,18.45877267,-5.1591925
60056,-66.2271971151515,18.45868267,-5.2855046666666645
60057,-66.2271971151515,18.45859267,-4.356127499999996
60064,-66.2271971151515,18.45796267,-2.876522833333329
60065,-66.2271971151515,18.45787267,-3.572606333333333
60066,-66.2271971151515,18.45778267,-3.0935171666666683
60067,-66.2271971151515,18.45769267,-2.022622833333333
60068,-66.2271971151515,18.45760267,-1.4307080000000028
60069,-66.2271971151515,18.45751267,-2.912749166666668
60070,-66.2271971151515,18.45742267,-5.097724333333334
60071,-66.2271971151515,18.45733267,-6.590616666666664
60072,-66.2271971151515,18.45724267,-4.778616000000001
60075,-66.2271971151515,18.45697267,-5.926546
60500,-66.2271024181818,18.46372267,-5.848376333333334
60501,-66.2271024181818,18.46363267,-6.626349166666664
60502,-66.2271024181818,18.46354267,-6.665163666666665
60503,-66.2271024181818,18.46345267,-5.407160833333332
60504,-66.2271024181818,18.46336267,-5.3223578333333315
60505,-66.2271024181818,18.46327267,-4.879875666666667
60506,-66.2271024181818,18.46318267,-6.092062333333335
60507,-66.2271024181818,18.46309267,-6.078371166666667
60508,-66.2271024181818,18.46300267,-5.207311000000001
60509,-66.2271024181818,18.46291267,-4.868798833333333
60510,-66.2271024181818,18.46282267,-5.010873666666665
60511,-66.2271024181818,18.46273267,-4.646102333333339
60512,-66.2271024181818,18.46264267,-5.198615333333333
60513,-66.2271024181818,18.46255267,-5.452231166666667
60514,-66.2271024181818,18.46246267,-5.738401666666665
60515,-66.2271024181818,18.46237267,-6.136813499999999
60516,-66.2271024181818,18.46228267,-5.314698166666664
60517,-66.2271024181818,18.46219267,-4.695061999999998
60518,-66.2271024181818,18.46210267,-4.341217
60519,-66.2271024181818,18.46201267,-4.8597296666666665
60520,-66.2271024181818,18.46192267,-4.928872999999999
60521,-66.2271024181818,18.46183267,-5.128038333333333
60522,-66.2271024181818,18.46174267,-5.519733666666671
60523,-66.2271024181818,18.46165267,-6.038717333333334
60524,-66.2271024181818,18.46156267,-5.2244371666666645
60525,-66.2271024181818,18.46147267,-4.529304333333336
60526,-66.2271024181818,18.46138267,-4.300247166666669
60527,-66.2271024181818,18.46129267,-5.203548833333333
60528,-66.2271024181818,18.46120267,-7.006602666666666
60529,-66.2271024181818,18.46111267,-8.349160999999999
60530,-66.2271024181818,18.46102267,-8.130114499999998
60531,-66.2271024181818,18.46093267,-7.704729333333336
60532,-66.2271024181818,18.46084267,-6.297462000000003
60533,-66.2271024181818,18.46075267,-6.838498666666666
60534,-66.2271024181818,18.46066267,-7.518402833333333
60535,-66.2271024181818,18.46057267,-9.90488216666667
60536,-66.2271024181818,18.46048267,-8.836413166666663
60537,-66.2271024181818,18.46039267,-9.004235166666668
60538,-66.2271024181818,18.46030267,-7.924390166666665
60539,-66.2271024181818,18.46021267,-9.036656333333333
60540,-66.2271024181818,18.46012267,-9.672199333333335
60541,-66.2271024181818,18.46003267,-8.775027999999999
60542,-66.2271024181818,18.45994267,-7.511460833333334
60543,-66.2271024181818,18.45985267,-7.291440166666668
60544,-66.2271024181818,18.45976267,-6.657954333333333
60545,-66.2271024181818,18.45967267,-5.511477333333335
60546,-66.2271024181818,18.45958267,-3.0823133333333352
60547,-66.2271024181818,18.45949267,-3.165065333333331
60548,-66.2271024181818,18.45940267,-5.403683000000001
60549,-66.2271024181818,18.45931267,-4.3505401666666685
60550,-66.2271024181818,18.45922267,-3.9614030000000007
60551,-66.2271024181818,18.45913267,-2.9727553333333354
60552,-66.2271024181818,18.45904267,-4.119654500000003
60553,-66.2271024181818,18.45895267,-3.385817833333334
60554,-66.2271024181818,18.45886267,-4.795116499999999
60555,-66.2271024181818,18.45877267,-5.541005333333331
60556,-66.2271024181818,18.45868267,-5.670162666666666
60557,-66.2271024181818,18.45859267,-5.137525500000002
60565,-66.2271024181818,18.45787267,-2.5091936666666648
60566,-66.2271024181818,18.45778267,-2.333554499999998
60570,-66.2271024181818,18.45742267,-6.730974666666668
61000,-66.2270077212121,18.46372267,-6.4324299999999965
61001,-66.2270077212121,18.46363267,-7.596867999999997
61002,-66.2270077212121,18.46354267,-7.505647333333332
61003,-66.2270077212121,18.46345267,-5.509191333333334
61004,-66.2270077212121,18.46336267,-4.434176333333333
61005,-66.2270077212121,18.46327267,-4.3123853333333315
61006,-66.2270077212121,18.46318267,-5.318845166666669
61007,-66.2270077212121,18.46309267,-6.400731333333335
61008,-66.2270077212121,18.46300267,-5.078308000000005
61009,-66.2270077212121,18.46291267,-4.559987500000002
61010,-66.2270077212121,18.46282267,-6.479909333333335
61011,-66.2270077212121,18.46273267,-6.851542166666668
61012,-66.2270077212121,18.46264267,-5.599979166666664
61013,-66.2270077212121,18.46255267,-5.31978616666667
61014,-66.2270077212121,18.46246267,-4.940547666666667
61015,-66.2270077212121,18.46237267,-4.20025466666667
61018,-66.2270077212121,18.46210267,-4.799644333333331
61019,-66.2270077212121,18.46201267,-4.639460499999998
61020,-66.2270077212121,18.46192267,-5.462010666666668
61021,-66.2270077212121,18.46183267,-5.0660221666666665
61022,-66.2270077212121,18.46174267,-5.724875000000001
61023,-66.2270077212121,18.46165267,-6.053872500000001
61024,-66.2270077212121,18.46156267,-5.2075505000000035
61025,-66.2270077212121,18.46147267,-4.647232666666671
61026,-66.2270077212121,18.46138267,-4.365898000000001
61027,-66.2270077212121,18.46129267,-5.17590233333333
61028,-66.2270077212121,18.46120267,-6.392053166666667
61029,-66.2270077212121,18.46111267,-8.133449666666667
61030,-66.2270077212121,18.46102267,-8.624377333333332
61031,-66.2270077212121,18.46093267,-7.679071
61032,-66.2270077212121,18.46084267,-7.562198166666665
61033,-66.2270077212121,18.46075267,-6.954056666666666
61034,-66.2270077212121,18.46066267,-7.4853725
61035,-66.2270077212121,18.46057267,-8.439775333333333
61036,-66.2270077212121,18.46048267,-8.532831999999996
61037,-66.2270077212121,18.46039267,-8.372099333333335
61038,-66.2270077212121,18.46030267,-7.190442833333336
61039,-66.2270077212121,18.46021267,-7.699155000000001
61040,-66.2270077212121,18.46012267,-8.273829666666668
61041,-66.2270077212121,18.46003267,-9.079494333333333
61042,-66.2270077212121,18.45994267,-7.312093833333332
61043,-66.2270077212121,18.45985267,-7.360387999999997
61047,-66.2270077212121,18.45949267,-3.0533866666666682
61048,-66.2270077212121,18.45940267,-6.288155999999997
61049,-66.2270077212121,18.45931267,-6.102794333333328
61050,-66.2270077212121,18.45922267,-5.572950500000001
61051,-66.2270077212121,18.45913267,-4.9586065000000055
61052,-66.2270077212121,18.45904267,-5.3986556666666665
61053,-66.2270077212121,18.45895267,-4.201284333333334
61054,-66.2270077212121,18.45886267,-4.528057333333333
61055,-66.2270077212121,18.45877267,-4.214265833333332
61056,-66.2270077212121,18.45868267,-4.896968666666666
61057,-66.2270077212121,18.45859267,-5.466469500000002
61065,-66.2270077212121,18.45787267,-2.0159253333333353
61500,-66.2269130242424,18.46372267,-5.96391666666667
61501,-66.2269130242424,18.46363267,-6.245054333333332
61502,-66.2269130242424,18.46354267,-6.51085883333333
61503,-66.2269130242424,18.46345267,-5.405035833333333
61504,-66.2269130242424,18.46336267,-4.723777333333334
61505,-66.2269130242424,18.46327267,-4.696746000000001
61506,-66.2269130242424,18.46318267,-5.42756
61507,-66.2269130242424,18.46309267,-5.741497833333334
61508,-66.2269130242424,18.46300267,-5.422625999999999
61509,-66.2269130242424,18.46291267,-4.280083666666666
61510,-66.2269130242424,18.46282267,-7.014339
61511,-66.2269130242424,18.46273267,-6.296563500000001
61512,-66.2269130242424,18.46264267,-5.038897666666667
61513,-66.2269130242424,18.46255267,-4.438489499999999
61514,-66.2269130242424,18.46246267,-4.561659666666667
61515,-66.2269130242424,18.46237267,-4.1940535000000025
61517,-66.2269130242424,18.46219267,-4.736808999999999
61518,-66.2269130242424,18.46210267,-5.6836465
61519,-66.2269130242424,18.46201267,-6.085221833333335
61520,-66.2269130242424,18.46192267,-4.873086499999999
61521,-66.2269130242424,18.46183267,-5.424003500000001
61522,-66.2269130242424,18.46174267,-5.93077933333333
61523,-66.2269130242424,18.46165267,-6.375577999999997
61524,-66.2269130242424,18.46156267,-6.231259833333333
61525,-66.2269130242424,18.46147267,-6.993785499999998
61526,-66.2269130242424,18.46138267,-5.88618533333333
61527,-66.2269130242424,18.46129267,-6.062540500000001
61528,-66.2269130242424,18.46120267,-6.724441999999996
61529,-66.2269130242424,18.46111267,-8.808850500000002
61530,-66.2269130242424,18.46102267,-9.425084000000002
61531,-66.2269130242424,18.46093267,-8.615707666666662
61532,-66.2269130242424,18.46084267,-8.414210166666667
61533,-66.2269130242424,18.46075267,-7.869004499999999
61534,-66.2269130242424,18.46066267,-7.834153499999999
61535,-66.2269130242424,18.46057267,-7.229639500000001
61536,-66.2269130242424,18.46048267,-8.118017666666667
61539,-66.2269130242424,18.46021267,-5.315703000000003
61540,-66.2269130242424,18.46012267,-6.840162666666664
61541,-66.2269130242424,18.46003267,-8.209368166666668
61542,-66.2269130242424,18.45994267,-10.269378500000002
61543,-66.2269130242424,18.45985267,-8.800500666666665
61547,-66.2269130242424,18.45949267,-3.3760523333333303
61548,-66.2269130242424,18.45940267,-7.649172166666666
61549,-66.2269130242424,18.45931267,-7.387943500000002
61550,-66.2269130242424,18.45922267,-5.514610000000001
61551,-66.2269130242424,18.45913267,-4.091598833333332
61552,-66.2269130242424,18.45904267,-3.5351630000000007
61554,-66.2269130242424,18.45886267,-3.521045000000001
61555,-66.2269130242424,18.45877267,-3.6410893333333334
61556,-66.2269130242424,18.45868267,-4.204490666666668
61557,-66.2269130242424,18.45859267,-5.349502333333337
61558,-66.2269130242424,18.45850267,-4.670809500000001
61563,-66.2269130242424,18.45805267,-2.335236833333333
62000,-66.22681832727271,18.46372267,-5.160762500000001
62001,-66.22681832727271,18.46363267,-5.270506166666667
62002,-66.22681832727271,18.46354267,-5.10312733333333
62003,-66.22681832727271,18.46345267,-4.338897666666668
62004,-66.22681832727271,18.46336267,-4.747350999999998
62005,-66.22681832727271,18.46327267,-4.992789666666667
62006,-66.22681832727271,18.46318267,-6.460922666666665
62007,-66.22681832727271,18.46309267,-6.761476999999999
62008,-66.22681832727271,18.46300267,-5.394746500000004
62009,-66.22681832727271,18.46291267,-4.287755500000003
62010,-66.22681832727271,18.46282267,-4.7065275
62011,-66.22681832727271,18.46273267,-4.388340833333331
62012,-66.22681832727271,18.46264267,-3.5075083333333303
62013,-66.22681832727271,18.46255267,-3.415381333333336
62014,-66.22681832727271,18.46246267,-4.054239166666672
